('midsection', 20773.223165217994)
('grandiose', 20761.083129939107)
('romp', 20753.511329552744)
('chirp', 20753.511329552744)
('ugk', 20750.55346404169)
('improv', 20740.255773294946)
('scarface', 20723.60035547578)
('wetton', 20705.834424135646)
('causers', 20705.834424135646)
('brassy', 20667.383963414555)
('headz', 20660.693253711674)
('streetcorner', 20660.693253711674)
('pristinely', 20660.693253711674)
('showstopping', 20660.693253711674)
('vocalize', 20650.820950428544)
('frontmen', 20643.347555950186)
('get', 20631.13676828639)
('cayzer', 20618.49462592466)
('nonesuch', 20613.06417802146)
('pace', 20612.674246878996)
('zinner', 20602.508514950536)
('laud', 20579.115801586595)
('anthology', 20569.719841830305)
('niggas', 20554.745614455962)
('airier', 20539.132595938583)
('parch', 20539.132595938583)
('mumbly', 20539.132595938583)
('repeat', 20526.440947272964)
('kick', 20514.49830358306)
('cardi', 20508.339120247074)
('pallbearer', 20508.339120247074)
('goofiness', 20485.466308591534)
('allusion', 20477.642084563056)
('plinking', 20463.27200150182)
('treacly', 20456.62178070499)
('punchier', 20456.62178070499)
('kosten', 20456.62178070499)
('mus', 20353.72936228465)
('angst', 20341.48925440184)
('politicize', 20338.183105938868)
('wavves', 20320.5858041361)
('sidelong', 20320.5858041361)
('unmistakably', 20305.387179464167)
('often', 20295.307161799374)
('mellow', 20294.608299209827)
('plateaux', 20281.480259444426)
('mayfield', 20278.37258766831)
('emotive', 20278.37258766831)
('mostly', 20265.424777376313)
('much', 20252.54372759457)
('solter', 20245.704770265966)
('something', 20237.076754204172)
('bludgeon', 20203.233001643657)
('overdrive', 20188.280415001555)
('janov', 20174.559294800812)
('maldoror', 20174.559294800812)
('lusher', 20156.18891156198)
('new', 20154.606838505028)
('full', 20153.312217926705)
('pare', 20151.05578740813)
('carve', 20148.17810919183)
('madley', 20125.84379352495)
('mimic', 20119.080966620993)
('brim', 20118.974723819403)
('bounce', 20107.595662766238)
('surprise', 20103.03287435537)
('handful', 20073.5063576938)
('acab', 20047.76578742331)
('rag', 20035.117084793663)
('elevado', 20029.394779469672)
('bobbito', 20029.394779469672)
('staps', 20029.394779469672)
('podrida', 20029.394779469672)
('miseducation', 20020.642113582977)
('erasmo', 20020.642113582977)
('gangsta', 20018.53485929624)
('abstraction', 20018.020069730406)
('surprisingly', 19979.588867663406)
('esfandiari', 19967.618869612437)
('animate', 19935.60659928238)
('wheedle', 19930.46422597343)
('ambition', 19917.262854654426)
('might', 19914.092373694417)
('vivid', 19900.89255356661)
('outkast', 19893.004096768844)
('hawkwind', 19865.98656914424)
('repetitive', 19848.33596627834)
('clap', 19835.763354848932)
('forefather', 19829.7285282904)
('contain', 19820.103695996262)
('deride', 19790.922124059092)
('focus', 19787.410613523756)
('spacey', 19774.101466418077)
('dexterous', 19758.087220491023)
('bury', 19751.736179351003)
('combine', 19747.307314625144)
('tinkle', 19745.41349969247)
('waltz', 19736.647504416356)
('space', 19736.27021376131)
('americana', 19732.36849846315)
('sweep', 19719.80870507083)
('thematic', 19717.661482927047)
('nascimento', 19713.585974093978)
('kitsch', 19713.415178995725)
('zappa', 19713.415178995725)
('smeary', 19710.77632250654)
('swearin', 19710.77632250654)
('yawp', 19691.492913600898)
('approachability', 19691.492913600898)
('melisma', 19691.492913600898)
('lonesome', 19680.96372117209)
('ligeti', 19672.391749748178)
('inhabit', 19671.478800702345)
('asheton', 19670.736773068355)
('belies', 19667.524744968574)
('swaddle', 19662.527621722715)
('innervisions', 19655.013568638464)
('spareness', 19655.013568638464)
('flockaveli', 19655.013568638464)
('ditty', 19646.033946944593)
('embellishment', 19646.033946944593)
('melodrama', 19623.37540610051)
('unleash', 19618.857071941726)
('two', 19596.824243943047)
('echoplex', 19579.3600447265)
('choral', 19565.43524567074)
('spit', 19563.35078811057)
('electronics', 19517.501580752403)
('start', 19492.78464095017)
('vaguely', 19438.35554622609)
('boredom', 19438.35554622609)
('confuse', 19433.853082743935)
('blip', 19399.192175393044)
('shambolic', 19398.93834415172)
('palpitate', 19384.185418339755)
('marvelettes', 19384.185418339755)
('stereo', 19377.79102720059)
('musique', 19377.26868750222)
('restrain', 19362.994042887694)
('fka', 19346.07661296624)
('croak', 19317.832352169233)
('stardom', 19317.365637786836)
('persona', 19314.783640788344)
('strange', 19313.80108350911)
('add', 19296.859277771564)
('charm', 19295.958083829868)
('stripe', 19282.330367661805)
('lushness', 19235.757335826056)
('gedge', 19235.757335826056)
('progression', 19217.89562134717)
('vignette', 19174.90603454784)
('baffle', 19171.660665100637)
('cliché', 19140.099696851812)
('intimacy', 19130.61874519054)
('fanfares', 19121.88263789582)
('lightcap', 19118.967744039237)
('trancey', 19118.967744039237)
('wobble', 19115.260574331125)
('outsider', 19108.128629095405)
('writhe', 19106.96490849109)
('hitmakers', 19072.564195574512)
('picciotto', 19072.564195574512)
('congealing', 19072.564195574512)
('cocker', 19064.29684792486)
('deep', 19061.153443414092)
('milosh', 19056.548807120616)
('donelly', 19056.548807120616)
('augment', 19043.09632326981)
('overtly', 19043.09632326981)
('hover', 19033.199196578153)
('dedicate', 18999.143539542212)
('retro', 18984.029870560575)
('bunyan', 18981.324197948205)
('unwind', 18977.331796596565)
('plaintively', 18974.564094887766)
('rise', 18972.749319295945)
('thug', 18969.79811169548)
('monáe', 18962.306291389465)
('improviser', 18962.306291389465)
('splay', 18962.306291389465)
('appear', 18939.523134413917)
('contemporary', 18934.064671572527)
('encroach', 18932.5578214645)
('childlike', 18920.303639460624)
('mandolin', 18911.424672864796)
('abet', 18901.59240996202)
('ebb', 18890.20908772192)
('paternoster', 18885.455741228954)
('invert', 18880.35676737093)
('best', 18879.26119252782)
('incorporate', 18858.536888112598)
('jumble', 18853.538616541045)
('zollo', 18849.44926886831)
('perlon', 18849.44926886831)
('phife', 18844.36857206669)
('stamey', 18844.36857206669)
('homage', 18834.40308048381)
('starkness', 18823.548322367802)
('machine', 18788.641082151207)
('malakian', 18777.55760575282)
('carnivalesque', 18774.468191082025)
('queensbridge', 18774.468191082025)
('exultant', 18773.473591298676)
('tta', 18772.33888433993)
('orient', 18727.541525530145)
('stott', 18702.968415348252)
('obscura', 18700.08283711257)
('twinkly', 18687.951866990465)
('bind', 18670.137704716464)
('erre', 18650.07068491305)
('bambaataa', 18650.07068491305)
('deconstructionist', 18650.07068491305)
('spex', 18650.07068491305)
('evocatively', 18650.07068491305)
('recognizable', 18612.358354983666)
('breathless', 18606.83586297888)
('stilt', 18566.085741923707)
('narrate', 18553.271167802777)
('drape', 18553.271167802777)
('star', 18548.307446957835)
('sinister', 18544.810670470484)
('deflate', 18542.167596967396)
('heaviness', 18542.167596967396)
('peer', 18520.409123851518)
('conjure', 18502.89850168165)
('predate', 18483.392621167095)
('tear', 18480.36341249832)
('devote', 18469.497704648806)
('epiphanic', 18467.365837742604)
('misremember', 18467.365837742604)
('gunst', 18467.365837742604)
('condescend', 18448.816380578966)
('neubauten', 18439.11333395773)
('agonize', 18438.232991454057)
('immortalize', 18438.232991454057)
('vedder', 18427.954790167663)
('unselfconscious', 18368.13989521374)
('contortion', 18356.529477106444)
('sequence', 18350.993218882377)
('espers', 18334.785095272146)
('misanthropic', 18325.535897989103)
('maniacal', 18313.981109030345)
('imagine', 18309.626525613225)
('acclaim', 18307.83882095147)
('bonus', 18283.238346610036)
('legrand', 18269.455902409714)
('never', 18258.246265050104)
('cline', 18239.92823429247)
('show', 18226.969708834553)
('mope', 18225.780295163167)
('axxess', 18224.99031371899)
('imagery', 18191.29073514639)
('pärt', 18189.575112446062)
('loom', 18151.69091306052)
('conceit', 18148.869373844307)
('pas', 18135.325754181587)
('warp', 18125.45565530909)
('agitate', 18122.872349799793)
('parklife', 18108.323203547974)
('fit', 18103.86740331491)
('collaborate', 18101.314116737594)
('balladeers', 18100.46452970798)
('bathetic', 18100.46452970798)
('swirls', 18083.791207969185)
('weirdly', 18078.25586513696)
('twin', 18075.074994168917)
('tortoise', 18062.468419735727)
('bleakest', 18060.044100794792)
('delf', 18060.044100794792)
('crisp', 18049.864022451373)
('sheen', 18043.46907156742)
('lockstep', 18027.02593480945)
('bluster', 18025.189295146756)
('musicality', 18025.189295146756)
('tease', 18020.378674951728)
('campy', 18017.71935272038)
('raver', 18014.726583388874)
('schmaltzy', 17981.44221320924)
('dishearten', 17981.44221320924)
('stuttering', 17978.38018748865)
('grrrls', 17975.097879011246)
('blickle', 17975.097879011246)
('namedropping', 17975.097879011246)
('ruminate', 17957.2356090683)
('jolt', 17940.41914320323)
('siciliano', 17935.830159190697)
('pitfall', 17934.115784395075)
('flail', 17928.339814290233)
('resound', 17917.034941207014)
('bandcamp', 17914.194330877537)
('mohawke', 17905.910468254147)
('kmd', 17905.910468254147)
('housey', 17905.910468254147)
('scratchy', 17895.417332408288)
('seamless', 17893.136219367534)
('unafraid', 17887.999589276173)
('kid', 17865.842689681183)
('giddiness', 17854.847874425628)
('serve', 17853.674031601855)
('rother', 17850.774832486557)
('illuminate', 17835.912582286946)
('dovetail', 17826.247190518523)
('thunderous', 17821.05723099974)
('wallop', 17805.5194614907)
('static', 17798.124705384267)
('evolve', 17797.803105269923)
('arguably', 17778.52238783351)
('simpatico', 17767.193197887344)
('futuristic', 17762.626902517375)
('original', 17761.585056481545)
('stoner', 17746.51924089399)
('replete', 17727.455998290647)
('melt', 17720.2426423486)
('unnerving', 17704.810123133084)
('dulcet', 17691.831769866367)
('sweetly', 17684.22340673028)
('caustic', 17681.761809884127)
('joyous', 17676.507714588344)
('superstardom', 17659.34581646654)
('boogie', 17652.4464424127)
('skippable', 17633.355767651003)
('kenis', 17633.355767651003)
('reinventions', 17633.355767651003)
('deliriously', 17626.425358480355)
('quotidian', 17619.29657300236)
('immerse', 17618.2465659815)
('speak', 17616.47262714678)
('gallop', 17610.721518295326)
('construct', 17608.52804743573)
('portner', 17588.077333928915)
('byrd', 17587.545835586723)
('devo', 17570.153491914265)
('stateside', 17570.153491914265)
('athon', 17565.419128584865)
('yoshii', 17565.419128584865)
('transcendence', 17562.5914390256)
('skulk', 17542.90604487853)
('perri', 17525.833304936117)
('sangaré', 17525.720432035963)
('tonk', 17524.32088889778)
('glide', 17516.83667137654)
('giddily', 17514.436768861757)
('blast', 17500.3186131044)
('eschews', 17497.93105098314)
('neurosis', 17485.710606611887)
('lucier', 17458.262706547797)
('siano', 17458.262706547797)
('hjelm', 17458.262706547797)
('obliterate', 17456.025200271688)
('production', 17429.526774358983)
('bop', 17424.729512054248)
('introvert', 17420.992680916075)
('prove', 17414.122323620122)
('timbral', 17402.334500946952)
('bongo', 17400.40111711485)
('acerbic', 17380.431934832253)
('sardonic', 17365.840182483793)
('pander', 17365.840182483793)
('intriguingly', 17344.933107712124)
('hallucinatory', 17322.42449605322)
('ymo', 17298.545215100665)
('maraud', 17298.545215100665)
('modulate', 17295.833037527496)
('raga', 17295.833037527496)
('eccentricity', 17251.757869922327)
('discordant', 17241.17657516652)
('whirring', 17226.246239168446)
('earthy', 17225.892514560077)
('remind', 17214.585096573774)
('classicist', 17205.075950427574)
('winsome', 17205.075950427574)
('hegarty', 17205.075950427574)
('pathos', 17189.012961766883)
('iconoclast', 17186.718990926925)
('hemphill', 17186.718990926925)
('back', 17179.31578400135)
('enigmatic', 17170.453480337947)
('say', 17169.0745019023)
('pastorius', 17168.21115834048)
('quotable', 17151.349687309277)
('polyrhythm', 17148.37540058069)
('interpolate', 17134.1658609501)
('tde', 17134.1658609501)
('less', 17113.899914944093)
('stand', 17102.768242281207)
('kalimba', 17101.971630903965)
('hannum', 17101.971630903965)
('calx', 17098.263836132646)
('batida', 17098.263836132646)
('windowlicker', 17098.263836132646)
('schlock', 17096.237198238152)
('referential', 17094.32273678703)
('braxton', 17072.387122783894)
('penned', 17067.299163089032)
('soak', 17052.02636571297)
('remarkably', 17050.18631146174)
('lil', 17045.85767829268)
('melancholia', 17030.43258379895)
('grrl', 16989.397750077027)
('snowglobe', 16983.926041592287)
('onkyo', 16983.926041592287)
('nico', 16964.18986234505)
('catchier', 16952.737822092848)
('honus', 16952.737822092848)
('climactic', 16940.734578248164)
('elegy', 16929.42806745505)
('intensity', 16927.788481132233)
('pavement', 16922.291352084972)
('expand', 16918.237573495688)
('sbtrkt', 16914.468564585666)
('hippie', 16910.911827849515)
('form', 16855.250498930392)
('betha', 16812.132745667343)
('compro', 16812.132745667343)
('smartly', 16784.564923830647)
('lean', 16780.25243541011)
('humor', 16759.61786221406)
('occasionally', 16753.451336906433)
('pant', 16751.66193203702)
('endlessly', 16746.3518414901)
('heavenward', 16728.532554874368)
('tonal', 16719.959957805946)
('reichian', 16691.162316224727)
('plinky', 16691.162316224727)
('rova', 16691.162316224727)
('wizened', 16666.961373056474)
('idea', 16660.445730924326)
('weeknd', 16658.589077602464)
('delicate', 16642.231897809288)
('rashad', 16602.10880480984)
('overcrowd', 16601.189680091615)
('earnest', 16586.792973682677)
('dig', 16568.63667166211)
('neon', 16546.699349266833)
('ratatat', 16536.491613421742)
('bratty', 16531.446208562207)
('shard', 16508.17580249362)
('bristle', 16505.499302563654)
('mile', 16489.891020115294)
('reinvent', 16486.9252567421)
('engrossing', 16485.188013473355)
('aforementioned', 16474.19765620476)
('embed', 16464.96548208386)
('placidity', 16464.88038545726)
('gagaku', 16464.88038545726)
('mazurek', 16464.88038545726)
('sanes', 16464.88038545726)
('tarwater', 16464.88038545726)
('truncate', 16444.676801468868)
('sentiment', 16444.164136925974)
('misstep', 16436.528543710094)
('creedence', 16412.267748767234)
('surreality', 16409.92861299588)
('curlicue', 16409.92861299588)
('ineffable', 16405.238632438017)
('denouement', 16405.238632438017)
('group', 16390.90496816035)
('wareham', 16389.540436848052)
('rilo', 16385.966525226646)
('gem', 16383.559929356903)
('entrench', 16381.289089103555)
('preen', 16365.628770963016)
('karlheinz', 16362.133522627088)
('goofy', 16361.463783705422)
('boomin', 16344.370011860552)
('rhumba', 16344.370011860552)
('append', 16318.236360013165)
('strident', 16318.236360013165)
('quirky', 16314.330082364517)
('cockell', 16303.435990550472)
('kaputt', 16303.435990550472)
('delfonics', 16302.99575073113)
('tamboura', 16302.99575073113)
('microtones', 16302.99575073113)
('invent', 16291.465144810478)
('bring', 16271.9263876089)
('minimal', 16265.498457075808)
('wallow', 16259.593168855003)
('induce', 16236.431118923552)
('assuredness', 16235.323240860947)
('harmonizer', 16219.651573698131)
('frisell', 16219.651573698131)
('blueprint', 16211.52046224736)
('streamline', 16210.500941231601)
('light', 16175.678019846682)
('trappings', 16175.051659457285)
('glistening', 16109.732128736681)
('repackaging', 16098.951966184713)
('monolithic', 16096.7095593061)
('spawn', 16095.468998331839)
('brandish', 16078.158266181403)
('enduser', 16077.471435211208)
('virtuoso', 16066.457441464685)
('flipside', 16055.549405279728)
('refreshingly', 16030.974633218897)
('winningly', 16026.519065963263)
('austere', 16024.214733821269)
('adventurous', 16020.599954878227)
('overlook', 16012.46438802635)
('motörhead', 15996.821493332242)
('microphone', 15991.381967768333)
('rapturous', 15989.704489364027)
('restless', 15982.356354318435)
('slick', 15982.152433893023)
('meticulous', 15979.149445183137)
('mainstream', 15935.175341247214)
('synaesthetic', 15932.473120032693)
('allelujah', 15932.473120032693)
('reflektor', 15918.474464021518)
('breakthrough', 15915.969680241968)
('zandt', 15902.886728132566)
('threaten', 15902.241513182875)
('detour', 15898.015389301137)
('toward', 15897.261550081503)
('rehash', 15895.070411545688)
('crack', 15871.486223552665)
('spindly', 15852.481874627221)
('artifice', 15834.967218738664)
('steady', 15831.463118949157)
('daft', 15826.840315685555)
('scabrous', 15824.346398118361)
('oshin', 15824.346398118361)
('musings', 15810.613690823235)
('paranoia', 15806.525749296077)
('unmistakable', 15791.888211604934)
('gibbon', 15768.784927418053)
('spellbinding', 15744.9033205553)
('basho', 15744.9033205553)
('hypnotize', 15708.000807919703)
('parquet', 15708.000807919703)
('rechtshaid', 15707.874390723593)
('blixa', 15707.874390723593)
('skatalites', 15707.874390723593)
('theatricality', 15705.14625218517)
('hendrix', 15693.082273373544)
('past', 15687.983929303087)
('perhaps', 15686.967589149377)
('yet', 15686.109806222683)
('solange', 15679.53129005532)
('discus', 15679.53129005532)
('90s', 15669.553435920398)
('whose', 15665.529531911465)
('reveler', 15660.616804183277)
('beatmaker', 15660.616804183277)
('honkytonk', 15660.616804183277)
('maupin', 15644.56132608223)
('nadja', 15644.56132608223)
('uprise', 15636.036707138472)
('aesthetes', 15636.036707138472)
('maddeningly', 15629.500678330352)
('reverence', 15628.696008619096)
('liminal', 15627.076926583812)
('floorboard', 15627.076926583812)
('brel', 15627.076926583812)
('despite', 15599.712102128673)
('siren', 15598.838810196561)
('together', 15593.336648743194)
('tremble', 15587.831720802684)
('grimy', 15586.619525158772)
('unpretentiously', 15578.418161809745)
('sendup', 15578.418161809745)
('heldon', 15578.418161809745)
('endless', 15576.484861039931)
('goosebump', 15576.1451656932)
('infectiously', 15576.1451656932)
('travelogue', 15570.681219473327)
('deluxe', 15555.360994539977)
('impulse', 15545.034463759002)
('around', 15520.682200138184)
('scat', 15520.520752088865)
('miasma', 15511.56828592556)
('blacken', 15511.56828592556)
('chassagne', 15509.00614850664)
('singsong', 15508.210725215402)
('popp', 15508.210725215402)
('ambitious', 15485.200537294926)
('perfect', 15484.522208125483)
('sheer', 15472.147648977567)
('queasiness', 15468.741778619515)
('timeless', 15459.99302360013)
('droste', 15456.908014261126)
('aretha', 15412.186314573328)
('indulgent', 15404.424948506381)
('afterthought', 15402.636670589462)
('earworm', 15384.201539014233)
('nearly', 15379.37691164157)
('instead', 15377.332360895994)
('transform', 15361.375348766274)
('wield', 15361.27421082891)
('vashti', 15352.047892869985)
('unimpeachable', 15352.047892869985)
('experiment', 15339.512823826602)
('astral', 15312.743587598607)
('riddims', 15311.04946480419)
('half', 15298.139880069495)
('estrange', 15296.904407724847)
('u2', 15288.33181338151)
('mathy', 15286.23722823157)
('cmj', 15286.23722823157)
('fadeout', 15286.23722823157)
('eponymous', 15282.83197338285)
('close', 15281.904673803736)
('ever', 15279.313620043187)
('spaciousness', 15275.187783917647)
('whimsical', 15266.0503962576)
('strut', 15262.62531585595)
('grouper', 15260.136223689622)
('cobwebbed', 15239.756897422578)
('delectably', 15239.756897422578)
('weightiest', 15239.756897422578)
('indiepop', 15239.756897422578)
('phantasmagoric', 15236.301998441711)
('chilton', 15231.793076283933)
('subdued', 15213.695252995109)
('spacious', 15211.633591503734)
('wale', 15199.382045530947)
('permutation', 15199.382045530947)
('slapdash', 15194.017446593723)
('fuse', 15172.636363040303)
('chart', 15160.277862995148)
('blare', 15159.761180088986)
('chatter', 15156.648763591546)
('mic', 15150.720313383075)
('ronettes', 15141.608266684962)
('groover', 15141.608266684962)
('orchestra', 15136.236662347743)
('hyper', 15127.706983407557)
('neurotica', 15123.378988235529)
('harmonically', 15121.22373492852)
('unissued', 15106.146107734774)
('jodorowsky', 15106.146107734774)
('posse', 15095.755784360246)
('kendrick', 15087.094932660772)
('pulverizing', 15076.563661133236)
('congeal', 15076.563661133236)
('odd', 15070.080541131918)
('conversational', 15055.456331874186)
('inflection', 15053.106337671394)
('detach', 15020.065608519179)
('shine', 15018.09990952709)
('goswell', 15017.41837354893)
('arnalds', 15017.41837354893)
('retrospect', 15017.303610883773)
('oeuvre', 15002.573054207205)
('mid', 14991.147569273038)
('existential', 14982.384478163503)
('corrode', 14978.881919180576)
('cheerlead', 14976.747074742962)
('decamp', 14962.555356806972)
('infamously', 14962.555356806972)
('alomar', 14951.746260436568)
('boy', 14950.284877294453)
('indulge', 14931.821317168056)
('tonally', 14923.858464887539)
('popsters', 14915.506750668905)
('norteño', 14915.506750668905)
('graceful', 14913.87281550426)
('audet', 14912.291877488007)
('urgency', 14908.411435557167)
('antler', 14902.997623652245)
('alluring', 14897.087344648935)
('perfectly', 14891.61634772937)
('monotone', 14890.010831296928)
('frenzied', 14887.571763825537)
('leap', 14882.6421325784)
('drive', 14875.636605585343)
('romantic', 14864.535379855364)
('stargaze', 14858.095920466209)
('noisy', 14855.097496631197)
('stricture', 14847.038682789298)
('lugubrious', 14847.038682789298)
('bravado', 14845.715501998044)
('brilliance', 14842.917451094783)
('flow', 14837.457312888655)
('backend', 14831.655060558425)
('stare', 14816.55900829146)
('seasick', 14813.647911137186)
('strike', 14803.569549080841)
('amorphous', 14802.747301398369)
('nomi', 14795.649749652071)
('boombox', 14795.649749652071)
('post', 14792.927058711251)
('halve', 14790.397172817218)
('discomfiting', 14784.284177795642)
('folksy', 14777.088651735197)
('clarity', 14769.125500584045)
('tour', 14765.859349068665)
('quirk', 14757.65022538113)
('rage', 14751.107296077498)
('spiral', 14743.432204213568)
('muzak', 14743.193141555308)
('afrocentric', 14726.527357226325)
('yoshida', 14719.087705918333)
('disband', 14719.087705918333)
('entitle', 14705.146943135083)
('ambiance', 14705.146943135083)
('clench', 14699.479782758679)
('shooby', 14691.282445714516)
('cashen', 14691.282445714516)
('elvis', 14684.563297097218)
('gossett', 14681.221620804201)
('fatalism', 14658.820339710905)
('reference', 14650.955113086813)
('brainiac', 14645.604715003687)
('conceptual', 14644.195316646954)
('roar', 14625.67850104763)
('vibes', 14620.971839222697)
('arrive', 14607.079512307424)
('cult', 14597.926642951506)
('gospel', 14596.898349083087)
('somehow', 14577.866133994705)
('atop', 14576.634419342481)
('world', 14566.945744661462)
('nmh', 14548.552255456496)
('gimmickry', 14548.552255456496)
('mcgonigal', 14548.552255456496)
('amid', 14517.04597056202)
('vangelis', 14515.553682821032)
('looseness', 14505.898228808128)
('guincho', 14504.044495478038)
('noreaga', 14504.044495478038)
('kaiyote', 14504.044495478038)
('overexpose', 14504.044495478038)
('tire', 14494.016342122635)
('bap', 14492.846203139008)
('widescreen', 14492.846203139008)
('side', 14486.774705267258)
('sadness', 14452.369319226975)
('oompah', 14443.436127587096)
('bughouse', 14443.436127587096)
('comps', 14442.44497588476)
('brittle', 14436.128916721722)
('tinkerer', 14429.425689613709)
('kazoo', 14425.75850591077)
('operatic', 14423.093923042517)
('jarel', 14416.679035514244)
('guilelessness', 14416.679035514244)
('tzur', 14416.679035514244)
('fujiya', 14416.679035514244)
('accessible', 14416.532405579084)
('balearic', 14397.090070344118)
('nomo', 14392.376007143395)
('rueful', 14383.603064932007)
('gracefully', 14380.70553035242)
('indebted', 14352.459601765106)
('iovine', 14322.783020634177)
('esg', 14322.783020634177)
('art', 14320.35487323051)
('spooky', 14314.968235237171)
('seductive', 14310.679787849203)
('badfinger', 14309.79132976914)
('forbearers', 14309.79132976914)
('peak', 14303.07159013056)
('wind', 14290.700932813606)
('dreaminess', 14290.312833817243)
('ignorable', 14290.312833817243)
('endlessness', 14290.312833817243)
('dark', 14287.155241808892)
('clichés', 14281.842115090907)
('escapism', 14275.17624590453)
('onstage', 14268.259688684891)
('long', 14242.325049190564)
('nihilism', 14227.643801434964)
('theatrics', 14221.946656979966)
('bruise', 14210.688326043628)
('mobbin', 14210.043593542674)
('churchly', 14210.043593542674)
('marvins', 14210.043593542674)
('talulah', 14210.043593542674)
('compare', 14209.099977441212)
('tactility', 14203.332371428716)
('reverberant', 14203.332371428716)
('unnervingly', 14203.332371428716)
('raw', 14193.570267055551)
('throughout', 14191.213287275194)
('latter', 14188.312012280252)
('nasally', 14182.245905947986)
('overwrought', 14181.47546011511)
('definitive', 14173.297289868353)
('vision', 14157.715569101365)
('contrast', 14147.503225118478)
('could', 14143.284898464157)
('raincoat', 14143.115020833971)
('kraut', 14142.900495990949)
('memorably', 14142.900495990949)
('backstory', 14137.825907655812)
('klf', 14132.907281612768)
('foreground', 14118.522135948286)
('overlie', 14117.950243021753)
('oft', 14117.344349405423)
('unrelentingly', 14103.336973464247)
('signature', 14091.540353845798)
('demo', 14090.51847796462)
('grapple', 14088.510246298329)
('incarnation', 14084.147932861006)
('alongside', 14082.268242143457)
('every', 14075.996936849097)
('gig', 14075.769915461935)
('opn', 14073.052292246393)
('last', 14069.244632891734)
('sentimentality', 14056.795214135986)
('sleepwalk', 14041.13632529077)
('tendril', 14041.13632529077)
('vein', 14031.335392422074)
('hyperactive', 14031.057015351302)
('lonesomeness', 14023.49688000022)
('tunesmith', 14023.49688000022)
('darkwave', 14023.49688000022)
('brainfreeze', 14023.49688000022)
('durutti', 14023.49688000022)
('martenot', 14016.257148645669)
('jubilant', 14010.979558741878)
('barely', 14007.687547391044)
('marciano', 14000.669222417764)
('unflinching', 13999.577759324207)
('fembots', 13998.6737963924)
('bohren', 13998.6737963924)
('bowerbird', 13998.6737963924)
('redolent', 13976.01324536915)
('drown', 13975.858357505898)
('textured', 13974.87289141301)
('ragtime', 13973.41763802443)
('darkly', 13970.083382101935)
('descend', 13966.850570362285)
('performer', 13952.851714907765)
('arto', 13944.791920447984)
('otomo', 13933.771843219794)
('dreamiest', 13927.724846651096)
('fearsomely', 13927.724846651096)
('aimless', 13922.537253675124)
('pianist', 13914.083029745902)
('sustain', 13913.097716833814)
('mark', 13899.353277851327)
('moody', 13896.928712017661)
('angelic', 13896.12905342875)
('name', 13892.419499227539)
('ladd', 13890.843954953154)
('bataan', 13872.061450076235)
('skeletal', 13867.23819093895)
('siouxsie', 13863.901441168011)
('unlike', 13842.259380281574)
('beautifully', 13838.46113634555)
('hiccup', 13823.888168107518)
('undeniable', 13814.089156869302)
('declaim', 13806.810843726507)
('ashin', 13806.810843726507)
('bassy', 13801.925846446195)
('complexly', 13801.925846446195)
('knuckle', 13796.92233318738)
('untitled', 13796.92233318738)
('harkens', 13791.661018249568)
('bore', 13785.647568283386)
('cbgbs', 13773.077292857359)
('exactingly', 13773.077292857359)
('hargett', 13773.077292857359)
('second', 13770.949622816679)
('try', 13770.446875282916)
('narrator', 13760.197932348858)
('document', 13756.70254473117)
('heartbreakingly', 13746.278632209714)
('straddle', 13738.86322899108)
('warmth', 13721.26129853971)
('captivating', 13720.804568403215)
('dreamily', 13706.08512938547)
('cheekily', 13706.08512938547)
('underrated', 13705.748710369906)
('frill', 13703.897334557392)
('punchline', 13692.799023436031)
('perpetually', 13686.778483521985)
('absurdist', 13675.674847096827)
('jaxx', 13675.453820737554)
('hermetic', 13669.204242879978)
('glimpse', 13668.193225766572)
('amadou', 13665.991870487456)
('phonte', 13665.850719929525)
('stone', 13655.146564453758)
('tell', 13654.982336847492)
('run', 13653.820505544078)
('unplug', 13644.385995074843)
('ultimately', 13638.257990313503)
('soprano', 13635.28834444364)
('bizarre', 13634.62960454184)
('touré', 13622.816041118569)
('jigga', 13615.570844662965)
('overlong', 13613.295090825739)
('schmaltz', 13613.295090825739)
('jawbreaker', 13613.295090825739)
('surreal', 13610.421200604509)
('popularize', 13604.799412984308)
('claustrophobia', 13604.799412984308)
('inimitable', 13600.421995878014)
('spotlight', 13600.188111864272)
('stride', 13584.176884907598)
('radiate', 13582.990732974846)
('physicality', 13582.216429047152)
('broder', 13579.989831224631)
('swizz', 13569.68438456348)
('pitter', 13569.68438456348)
('henriksen', 13569.68438456348)
('distant', 13569.37710948471)
('giannopoulos', 13568.299689318166)
('ricocheting', 13567.14405898867)
('nightmarish', 13556.20560817625)
('consider', 13545.369226008619)
('rather', 13536.689955767548)
('spector', 13528.187660299327)
('hard', 13487.58661493781)
('radio', 13484.862264772946)
('interscope', 13482.017295243708)
('smear', 13469.992067742342)
('technicolor', 13461.576347545983)
('pitch', 13446.766133513962)
('artful', 13445.630204825724)
('unease', 13445.630204825724)
('hand', 13431.089814962595)
('unrelenting', 13427.93966153953)
('soft', 13424.032917157789)
('box', 13415.7625383828)
('truise', 13413.779624348035)
('frenchkiss', 13413.779624348035)
('spend', 13412.904432178644)
('confessionalism', 13397.892862676006)
('imprecation', 13397.892862676006)
('part', 13395.162306863507)
('envision', 13394.330600960211)
('approachable', 13394.315367977175)
('momentum', 13385.797639057322)
